original_NGLDM_DCM,0.64394
original_NGLDM_DCV,0.57386
original_NGLDM_DCE,0.15564
original_NGLDM_DCENE,0.10683
original_LTE_LL_5,
original_LTE_EE_5,
original_LTE_SS_5,
original_LTE_LE_5,
original_LTE_ES_5,
original_LTE_LS_5,
original_FDTA_HurstCoeff_1,0.6949
original_FDTA_HurstCoeff_2,
original_FDTA_HurstCoeff_3,
original_FDTA_HurstCoeff_4,
original_FPS_RadialSum,0.89629
original_FPS_AngularSum,0.89567
LoG_sigma=1.0_glcm_Autocorrelation,0.54813
LoG_sigma=1.0_glcm_ClusterProminence,0.51426
LoG_sigma=1.0_glcm_ClusterShade,0.28564
LoG_sigma=1.0_glcm_ClusterTendency,0.50257
LoG_sigma=1.0_glcm_Contrast,0.48762
LoG_sigma=1.0_glcm_Correlation,0.31369
LoG_sigma=1.0_glcm_DifferenceAverage,0.48762
LoG_sigma=1.0_glcm_DifferenceEntropy,0.52136
LoG_sigma=1.0_glcm_DifferenceVariance,0.49776
LoG_sigma=1.0_glcm_Id,0.48762
LoG_sigma=1.0_glcm_Idm,0.48762
LoG_sigma=1.0_glcm_Idmn,0.48762
LoG_sigma=1.0_glcm_Idn,0.48762
LoG_sigma=1.0_glcm_Imc1,0.26318
LoG_sigma=1.0_glcm_Imc2,0.50343
LoG_sigma=1.0_glcm_InverseVariance,0.48762
LoG_sigma=1.0_glcm_JointAverage,0.54592
LoG_sigma=1.0_glcm_JointEnergy,0.5047
LoG_sigma=1.0_glcm_JointEntropy,0.51667
LoG_sigma=1.0_glcm_MCC,0.27543
LoG_sigma=1.0_glcm_MaximumProbability,0.48873
LoG_sigma=1.0_glcm_SumAverage,0.54592
LoG_sigma=1.0_glcm_SumEntropy,0.51882
LoG_sigma=1.0_glcm_SumSquares,0.50399
LoG_sigma=1.0_gldm_DependenceEntropy,0.71179
LoG_sigma=1.0_gldm_DependenceNonUniformity,0.92516
LoG_sigma=1.0_gldm_DependenceNonUniformityNormalized,0.81178
LoG_sigma=1.0_gldm_DependenceVariance,0.66466
LoG_sigma=1.0_gldm_GrayLevelNonUniformity,0.93248
LoG_sigma=1.0_gldm_GrayLevelVariance,0.52126
LoG_sigma=1.0_gldm_HighGrayLevelEmphasis,0.5674
LoG_sigma=1.0_gldm_LargeDependenceEmphasis,0.73602
LoG_sigma=1.0_gldm_LargeDependenceHighGrayLevelEmphasis,0.64823
LoG_sigma=1.0_gldm_LargeDependenceLowGrayLevelEmphasis,0.61355
LoG_sigma=1.0_gldm_LowGrayLevelEmphasis,0.5674
LoG_sigma=1.0_gldm_SmallDependenceEmphasis,0.4677
LoG_sigma=1.0_gldm_SmallDependenceHighGrayLevelEmphasis,0.52641
LoG_sigma=1.0_gldm_SmallDependenceLowGrayLevelEmphasis,0.42523
LoG_sigma=1.0_glrlm_GrayLevelNonUniformity,0.9222
LoG_sigma=1.0_glrlm_GrayLevelNonUniformityNormalized,0.55278
LoG_sigma=1.0_glrlm_GrayLevelVariance,0.55278
LoG_sigma=1.0_glrlm_HighGrayLevelRunEmphasis,0.57151
LoG_sigma=1.0_glrlm_LongRunEmphasis,0.87443
LoG_sigma=1.0_glrlm_LongRunHighGrayLevelEmphasis,0.90449
LoG_sigma=1.0_glrlm_LongRunLowGrayLevelEmphasis,0.86186
LoG_sigma=1.0_glrlm_LowGrayLevelRunEmphasis,0.57151
LoG_sigma=1.0_glrlm_RunEntropy,0.85609
LoG_sigma=1.0_glrlm_RunLengthNonUniformity,0.32645
LoG_sigma=1.0_glrlm_RunLengthNonUniformityNormalized,0.65398
LoG_sigma=1.0_glrlm_RunPercentage,0.71123
LoG_sigma=1.0_glrlm_RunVariance,0.897
LoG_sigma=1.0_glrlm_ShortRunEmphasis,0.55589
LoG_sigma=1.0_glrlm_ShortRunHighGrayLevelEmphasis,0.59947
LoG_sigma=1.0_glrlm_ShortRunLowGrayLevelEmphasis,0.51622
LoG_sigma=1.0_glszm_GrayLevelNonUniformity,0.1785
LoG_sigma=1.0_glszm_GrayLevelNonUniformityNormalized,0.37864
LoG_sigma=1.0_glszm_GrayLevelVariance,0.37864
LoG_sigma=1.0_glszm_HighGrayLevelZoneEmphasis,0.50273
LoG_sigma=1.0_glszm_LargeAreaEmphasis,0.78435
LoG_sigma=1.0_glszm_LargeAreaHighGrayLevelEmphasis,0.78447
LoG_sigma=1.0_glszm_LargeAreaLowGrayLevelEmphasis,0.78435
LoG_sigma=1.0_glszm_LowGrayLevelZoneEmphasis,0.50273
LoG_sigma=1.0_glszm_SizeZoneNonUniformity,0.22997
LoG_sigma=1.0_glszm_SizeZoneNonUniformityNormalized,0.44513
LoG_sigma=1.0_glszm_SmallAreaEmphasis,0.041082
LoG_sigma=1.0_glszm_SmallAreaHighGrayLevelEmphasis,0.23413
LoG_sigma=1.0_glszm_SmallAreaLowGrayLevelEmphasis,-0.012417
LoG_sigma=1.0_glszm_ZoneEntropy,0.45496
LoG_sigma=1.0_glszm_ZonePercentage,0.39095
LoG_sigma=1.0_glszm_ZoneVariance,0.85022
LoG_sigma=1.0_ngtdm_Busyness,0.008242
LoG_sigma=1.0_ngtdm_Coarseness,-2.4745e-07
LoG_sigma=1.0_ngtdm_Complexity,0.48429
LoG_sigma=1.0_ngtdm_Contrast,0.46365
LoG_sigma=1.0_ngtdm_Strength,0.17208
LoG_sigma=1.0_GLDZM_SDE,0.83616
LoG_sigma=1.0_GLDZM_LDE,0.98468
LoG_sigma=1.0_GLDZM_LGLE,0.55165
LoG_sigma=1.0_GLDZM_HGLE,0.49332
LoG_sigma=1.0_GLDZM_SDLGLE,0.51777
LoG_sigma=1.0_GLDZM_SDHGLE,0.57497
LoG_sigma=1.0_GLDZM_LDLGLE,0.85571
LoG_sigma=1.0_GLDZM_LDHGLE,0.9188
LoG_sigma=1.0_GLDZM_GLNU,0.98799
LoG_sigma=1.0_GLDZM_GLNUN,0.87254
LoG_sigma=1.0_GLDZM_ZDNU,0.87214
LoG_sigma=1.0_GLDZM_ZDNUN,0.79275
LoG_sigma=1.0_GLDZM_ZP,0.94044
LoG_sigma=1.0_GLDZM_GLM,0.94613
LoG_sigma=1.0_GLDZM_GLV,0.92382
LoG_sigma=1.0_GLDZM_ZDM,0.96825
LoG_sigma=1.0_GLDZM_ZDV,0.96994
LoG_sigma=1.0_GLDZM_ZDE,0.9414
LoG_sigma=1.0_NGLDM_LDE,0.78705
LoG_sigma=1.0_NGLDM_HDE,0.75014
LoG_sigma=1.0_NGLDM_LGLCE,0.26248
LoG_sigma=1.0_NGLDM_HGLCE,0.59022
LoG_sigma=1.0_NGLDM_LDLGLE,0.07194
LoG_sigma=1.0_NGLDM_LDHGLE,0.58908
LoG_sigma=1.0_NGLDM_HDLGLE,0.37129
LoG_sigma=1.0_NGLDM_HDHGLE,0.59812
LoG_sigma=1.0_NGLDM_GLNU,0.90994
LoG_sigma=1.0_NGLDM_GLNUN,0.86052
LoG_sigma=1.0_NGLDM_DCNU,0.94084
LoG_sigma=1.0_NGLDM_DCNUN,0.48751
LoG_sigma=1.0_NGLDM_GLM,0.62825
LoG_sigma=1.0_NGLDM_GLV,0.69639
LoG_sigma=1.0_NGLDM_DCM,0.7496
LoG_sigma=1.0_NGLDM_DCV,0.75996
LoG_sigma=1.0_NGLDM_DCE,0.59858
LoG_sigma=1.0_NGLDM_DCENE,0.56078
LoG_sigma=1.0_LTE_LL_5,
LoG_sigma=1.0_LTE_EE_5,
LoG_sigma=1.0_LTE_SS_5,
LoG_sigma=1.0_LTE_LE_5,
LoG_sigma=1.0_LTE_ES_5,
LoG_sigma=1.0_LTE_LS_5,
LoG_sigma=1.0_FDTA_HurstCoeff_1,0.25829
LoG_sigma=1.0_FDTA_HurstCoeff_2,
LoG_sigma=1.0_FDTA_HurstCoeff_3,
LoG_sigma=1.0_FDTA_HurstCoeff_4,
LoG_sigma=1.0_FPS_RadialSum,0.97207
LoG_sigma=1.0_FPS_AngularSum,0.96119
LoG_sigma=2.0_glcm_Autocorrelation,0.76592
LoG_sigma=2.0_glcm_ClusterProminence,0.79712
LoG_sigma=2.0_glcm_ClusterShade,0.6853
LoG_sigma=2.0_glcm_ClusterTendency,0.79019
LoG_sigma=2.0_glcm_Contrast,0.62755
LoG_sigma=2.0_glcm_Correlation,0.65611
LoG_sigma=2.0_glcm_DifferenceAverage,0.62755
LoG_sigma=2.0_glcm_DifferenceEntropy,0.74553
LoG_sigma=2.0_glcm_DifferenceVariance,0.69693
LoG_sigma=2.0_glcm_Id,0.62755
LoG_sigma=2.0_glcm_Idm,0.62755
LoG_sigma=2.0_glcm_Idmn,0.62755
LoG_sigma=2.0_glcm_Idn,0.62755
LoG_sigma=2.0_glcm_Imc1,0.71107
LoG_sigma=2.0_glcm_Imc2,0.74634
LoG_sigma=2.0_glcm_InverseVariance,0.62755
LoG_sigma=2.0_glcm_JointAverage,0.7638
LoG_sigma=2.0_glcm_JointEnergy,0.76842
LoG_sigma=2.0_glcm_JointEntropy,0.76875
LoG_sigma=2.0_glcm_MCC,0.63852
LoG_sigma=2.0_glcm_MaximumProbability,0.74068
LoG_sigma=2.0_glcm_SumAverage,0.7638
LoG_sigma=2.0_glcm_SumEntropy,0.7765
LoG_sigma=2.0_glcm_SumSquares,0.78007
LoG_sigma=2.0_gldm_DependenceEntropy,0.88045
LoG_sigma=2.0_gldm_DependenceNonUniformity,0.95446
LoG_sigma=2.0_gldm_DependenceNonUniformityNormalized,0.93077
LoG_sigma=2.0_gldm_DependenceVariance,0.77581
LoG_sigma=2.0_gldm_GrayLevelNonUniformity,0.94969
LoG_sigma=2.0_gldm_GrayLevelVariance,0.78949
LoG_sigma=2.0_gldm_HighGrayLevelEmphasis,0.77497
LoG_sigma=2.0_gldm_LargeDependenceEmphasis,0.8188
LoG_sigma=2.0_gldm_LargeDependenceHighGrayLevelEmphasis,0.83326
LoG_sigma=2.0_gldm_LargeDependenceLowGrayLevelEmphasis,0.78716
LoG_sigma=2.0_gldm_LowGrayLevelEmphasis,0.77497
LoG_sigma=2.0_gldm_SmallDependenceEmphasis,0.49246
LoG_sigma=2.0_gldm_SmallDependenceHighGrayLevelEmphasis,0.52716
LoG_sigma=2.0_gldm_SmallDependenceLowGrayLevelEmphasis,0.47751
LoG_sigma=2.0_glrlm_GrayLevelNonUniformity,0.91774
LoG_sigma=2.0_glrlm_GrayLevelNonUniformityNormalized,0.76671
LoG_sigma=2.0_glrlm_GrayLevelVariance,0.76671
LoG_sigma=2.0_glrlm_HighGrayLevelRunEmphasis,0.75549
LoG_sigma=2.0_glrlm_LongRunEmphasis,0.96117
LoG_sigma=2.0_glrlm_LongRunHighGrayLevelEmphasis,0.96351
LoG_sigma=2.0_glrlm_LongRunLowGrayLevelEmphasis,0.9578
LoG_sigma=2.0_glrlm_LowGrayLevelRunEmphasis,0.75549
LoG_sigma=2.0_glrlm_RunEntropy,0.8967
LoG_sigma=2.0_glrlm_RunLengthNonUniformity,0.86925
LoG_sigma=2.0_glrlm_RunLengthNonUniformityNormalized,0.7134
LoG_sigma=2.0_glrlm_RunPercentage,0.78402
LoG_sigma=2.0_glrlm_RunVariance,0.96866
LoG_sigma=2.0_glrlm_ShortRunEmphasis,0.5762
LoG_sigma=2.0_glrlm_ShortRunHighGrayLevelEmphasis,0.60516
